#First two columns are conformal time, the other three columns are tau0*tau0*r*Dl*Window1*Window2
#tau1     tau2      D2_integrand      D9_integrand      D42_integrand
9973.22      10028.4      6.08507e-09      3.80218e-09      -4.31981e-09
9959.47      10014.8      3.8178e-09      2.38017e-09      -2.739e-09
9945.71      10001.2      2.36891e-09      1.47345e-09      -1.71827e-09
9931.96      9987.65      1.45536e-09      9.02963e-10      -1.06761e-09
9918.2      9974.08      8.84192e-10      5.47131e-10      -6.56229e-10
9904.44      9960.5      5.30918e-10      3.27599e-10      -3.98814e-10
9890.69      9946.93      3.15213e-10      1.93911e-10      -2.39737e-10
9876.93      9933.35      1.85168e-10      1.13597e-10      -1.425e-10
9863.17      9919.78      1.07654e-10      6.58823e-11      -8.37354e-11
9849.42      9906.2      6.18379e-11      3.77401e-11      -4.86146e-11
9835.66      9892.63      3.51183e-11      2.13749e-11      -2.79085e-11
9821.91      9879.05      1.97126e-11      1.19658e-11      -1.58388e-11
9808.15      9865.48      1.09311e-11      6.61692e-12      -8.88065e-12
9794.39      9851.9      5.98976e-12      3.61535e-12      -4.92076e-12
9780.64      9838.33      3.24482e-12      1.95256e-12      -2.696e-12
9766.88      9824.75      1.73615e-12      1.0414e-12      -1.45904e-12
9753.12      9811.18      9.16615e-13      5.48022e-13      -7.79218e-13
9739.37      9797.6      4.7801e-13      2.84862e-13      -4.11109e-13
9725.61      9784.03      2.4655e-13      1.46436e-13      -2.14553e-13
9711.86      9770.45      1.25483e-13      7.42702e-14      -1.10506e-13
9698.1      9756.88      6.29755e-14      3.71388e-14      -5.61305e-14
9684.34      9743.3      3.11634e-14      1.83091e-14      -2.81167e-14
11732.8      11767.2      0      0      0
11719.1      11753.7      7.35213e-09      4.98466e-09      -1.44264e-09
11705.3      11740.1      9.92961e-09      6.73062e-09      -1.97949e-09
11691.6      11726.6      1.33706e-08      9.06103e-09      -2.70915e-09
11677.8      11713      1.79467e-08      1.21584e-08      -3.69735e-09
11664.1      11699.5      2.40029e-08      1.62566e-08      -5.03024e-09
11650.3      11685.9      3.19989e-08      2.16631e-08      -6.82313e-09
11636.6      11672.4      4.25192e-08      2.87681e-08      -9.23038e-09
11622.8      11658.8      5.63098e-08      3.80759e-08      -1.24516e-08
11609.1      11645.2      7.43149e-08      5.02191e-08      -1.67439e-08
11595.3      11631.7      9.77484e-08      6.60099e-08      -2.24494e-08
11581.6      11618.1      1.28126e-07      8.64481e-08      -3.00005e-08
11567.8      11604.6      1.67314e-07      1.12799e-07      -3.99688e-08
11554.1      11591      2.17756e-07      1.46654e-07      -5.30784e-08
11540.3      11577.5      2.82443e-07      1.90015e-07      -7.02853e-08
11526.6      11563.9      3.6562e-07      2.45965e-07      -9.21069e-08
11512.8      11550.4      4.71831e-07      3.17394e-07      -1.20009e-07
11499.1      11536.8      6.06607e-07      4.0804e-07      -1.55905e-07
11485.3      11523.3      7.77364e-07      5.22869e-07      -2.01925e-07
11471.6      11509.7      9.92394e-07      6.6738e-07      -2.60649e-07
11457.9      11496.2      1.26197e-06      8.48475e-07      -3.35283e-07
11444.1      11482.6      1.59858e-06      1.07441e-06      -4.29712e-07
11430.4      11469.1      2.0178e-06      1.35577e-06      -5.49096e-07
11416.6      11455.5      2.53713e-06      1.70412e-06      -6.99253e-07
11402.9      11441.9      3.17708e-06      2.13321e-06      -8.87315e-07
11389.1      11428.4      3.96248e-06      2.65937e-06      -1.12174e-06
11375.4      11414.8      4.92329e-06      3.30207e-06      -1.41311e-06
11361.6      11401.3      6.09232e-06      4.08391e-06      -1.77416e-06
11347.9      11387.7      7.50811e-06      5.02973e-06      -2.2189e-06
11334.1      11374.2      9.21532e-06      6.16811e-06      -2.7651e-06
11320.4      11360.6      1.12749e-05      7.54348e-06      -3.42414e-06
11306.6      11347.1      1.37406e-05      9.18951e-06      -4.21995e-06
11292.9      11333.5      1.66781e-05      1.11495e-05      -5.18201e-06
11279.1      11320      2.01585e-05      1.34706e-05      -6.33841e-06
11265.4      11306.4      2.42639e-05      1.62051e-05      -7.72098e-06
11251.6      11292.9      2.90784e-05      1.94091e-05      -9.3669e-06
11237.9      11279.3      3.46983e-05      2.31449e-05      -1.13182e-05
11224.1      11265.7      4.12287e-05      2.74829e-05      -1.36222e-05
11210.4      11252.2      4.87717e-05      3.24883e-05      -1.63263e-05
11196.6      11238.6      5.7439e-05      3.82277e-05      -1.94843e-05
11182.9      11225.1      6.73453e-05      4.4774e-05      -2.31532e-05
11169.1      11211.5      7.86134e-05      5.22074e-05      -2.73973e-05
11155.4      11198      9.1353e-05      6.05989e-05      -3.22836e-05
11141.6      11184.4      0.000105665      7.0009e-05      -3.78745e-05
11127.9      11170.9      0.000121653      8.04925e-05      -4.42351e-05
11114.1      11157.3      0.000139527      9.22262e-05      -5.13339e-05
11100.4      11143.8      0.000159313      0.000105196      -5.92766e-05
11086.7      11130.2      0.000181026      0.000119419      -6.81446e-05
11072.9      11116.7      0.000204715      0.000134891      -7.79767e-05
11059.2      11103.1      0.000230379      0.000151616      -8.88122e-05
11045.4      11089.6      0.000257975      0.000169569      -0.000100674
11031.7      11076      0.000287457      0.000188692      -0.00011358
11017.9      11062.4      0.000318697      0.000208902      -0.000127555
11004.2      11048.9      0.000351553      0.000230078      -0.000142554
10990.4      11035.3      0.000385819      0.000252084      -0.000158533
10976.7      11021.8      0.000421244      0.000274754      -0.000175436
10962.9      11008.2      0.000457529      0.000297885      -0.000193178
10949.2      10994.7      0.000494288      0.00032124      -0.000211652
10935.4      10981.1      0.000531188      0.000344537      -0.000230705
10921.7      10967.6      0.000567794      0.000367524      -0.000250199
10907.9      10954      0.000604468      0.000390752      -0.000269154
10894.2      10940.5      0.000640172      0.00041331      -0.000287853
10880.4      10926.9      0.000674243      0.000434763      -0.000306281
10866.7      10913.4      0.000706203      0.000454762      -0.000324151
10852.9      10899.8      0.000735536      0.000472983      -0.000341237
10839.2      10886.2      0.000761694      0.000489113      -0.000357281
10825.4      10872.7      0.000784252      0.000502897      -0.000372065
10811.7      10859.1      0.000802881      0.000514003      -0.00038534
10797.9      10845.6      0.000817147      0.000522251      -0.000396877
10784.2      10832      0.000826711      0.000527495      -0.000406447
10770.4      10818.5      0.000831382      0.000529588      -0.000413841
10756.7      10804.9      0.000831057      0.000528447      -0.000419002
10742.9      10791.4      0.000825693      0.000524023      -0.000421768
10729.2      10777.8      0.00081535      0.000516399      -0.000422042
10715.5      10764.3      0.000800136      0.000505718      -0.000419833
10701.7      10750.7      0.00078116      0.000492996      -0.000414378
10688      10737.2      0.000757967      0.000477693      -0.000406396
10674.2      10723.6      0.000730852      0.000459899      -0.000396105
10660.5      10710.1      0.000700233      0.000439936      -0.000383659
10646.7      10696.5      0.000666544      0.000418105      -0.000369266
10633      10682.9      0.000630326      0.000394733      -0.000353143
10619.2      10669.4      0.000592175      0.000370202      -0.000335593
10605.5      10655.8      0.000552645      0.000344875      -0.000316846
10591.7      10642.3      0.000512333      0.000319091      -0.000297175
10578      10628.7      0.000471697      0.000293219      -0.000276853
10564.2      10615.2      0.000431318      0.000267595      -0.000256212
10550.5      10601.6      0.000391693      0.000242497      -0.000235513
10536.7      10588.1      0.000353237      0.000218208      -0.000215022
10523      10574.5      0.00031631      0.000194951      -0.000194959
10509.2      10561      0.000281215      0.000172924      -0.000175527
10495.5      10547.4      0.000248404      0.000152431      -0.000156785
10481.7      10533.9      0.000217843      0.000133392      -0.000139059
10468      10520.3      0.000189632      0.000115868      -0.000122464
10454.2      10506.7      0.000163843      9.98808e-05      -0.000107071
10440.5      10493.2      0.000140494      8.54421e-05      -9.29372e-05
10426.7      10479.6      0.000119561      7.25217e-05      -8.00824e-05
10413      10466.1      0.000100974      6.10751e-05      -6.84985e-05
10399.2      10452.5      8.46124e-05      5.10319e-05      -5.81523e-05
10385.5      10439      7.03461e-05      4.2301e-05      -4.8996e-05
10371.7      10425.4      5.80242e-05      3.47822e-05      -4.09685e-05
10358      10411.9      4.74812e-05      2.83661e-05      -3.39938e-05
10344.3      10398.3      3.85363e-05      2.29443e-05      -2.79867e-05
10330.5      10384.8      3.10215e-05      1.84018e-05      -2.28572e-05
10316.8      10371.2      2.47695e-05      1.46367e-05      -1.85222e-05
10303      10357.7      1.96121e-05      1.1544e-05      -1.48909e-05
10289.3      10344.1      1.54363e-05      9.06239e-06      -1.18373e-05
10275.5      10330.5      1.20488e-05      7.05647e-06      -9.32955e-06
10261.8      10317      9.32608e-06      5.44878e-06      -7.2928e-06
10248      10303.4      7.15771e-06      4.17144e-06      -5.65303e-06
10234.3      10289.9      5.4455e-06      3.16526e-06      -4.34444e-06
10220.5      10276.3      4.10638e-06      2.38005e-06      -3.30961e-06
10206.8      10262.8      3.06971e-06      1.77406e-06      -2.49989e-06
10193      10249.2      2.27458e-06      1.31066e-06      -1.87188e-06
10179.3      10235.7      1.6701e-06      9.59492e-07      -1.38911e-06
10165.5      10222.1      1.21489e-06      6.95813e-07      -1.0215e-06
10151.8      10208.6      8.75934e-07      5.00027e-07      -7.44577e-07
10138      10195      6.2557e-07      3.55935e-07      -5.37705e-07
10124.3      10181.5      4.42643e-07      2.50998e-07      -3.84755e-07
10110.5      10167.9      3.10198e-07      1.75249e-07      -2.72696e-07
10096.8      10154.4      2.15386e-07      1.21245e-07      -1.91548e-07
10083      10140.8      1.48064e-07      8.30233e-08      -1.33275e-07
10069.3      10127.2      1.00765e-07      5.62734e-08      -9.18264e-08
10055.5      10113.7      6.79092e-08      3.77677e-08      -6.2667e-08
10041.8      10100.1      4.53312e-08      2.51006e-08      -4.23687e-08
10028      10086.6      2.99459e-08      1.65075e-08      -2.83525e-08
10014.3      10073      1.95743e-08      1.07395e-08      -1.87753e-08
10000.6      10059.5      1.26658e-08      6.91574e-09      -1.23105e-08
9986.8      10045.9      8.11649e-09      4.40995e-09      -7.99516e-09
9973.05      10032.4      5.1449e-09      2.78093e-09      -5.13698e-09
9959.31      10018.8      3.22526e-09      1.734e-09      -3.26469e-09
9945.56      10005.3      2.00021e-09      1.06942e-09      -2.05289e-09
9931.81      9991.71      1.22828e-09      6.52959e-10      -1.27845e-09
9918.06      9978.16      7.45827e-10      3.94125e-10      -7.87345e-10
9904.31      9964.6      4.47656e-10      2.35075e-10      -4.7938e-10
9890.57      9951.05      2.65736e-10      1.38654e-10      -2.88732e-10
9876.82      9937.5      1.56355e-10      8.12017e-11      -1.71701e-10
9863.07      9923.94      9.09883e-11      4.70369e-11      -1.01008e-10
9849.32      9910.39      5.23119e-11      2.69053e-11      -5.87119e-11
9835.57      9896.83      2.97409e-11      1.52152e-11      -3.3753e-11
9821.82      9883.28      1.67086e-11      8.50303e-12      -1.91825e-11
9808.08      9869.73      9.27285e-12      4.69269e-12      -1.0771e-11
9794.33      9856.17      5.08504e-12      2.5585e-12      -5.9775e-12
9780.58      9842.62      2.75715e-12      1.37868e-12      -3.2808e-12
9766.83      9829.07      1.47633e-12      7.33412e-13      -1.77869e-12
9753.08      9815.51      7.80016e-13      3.84873e-13      -9.51749e-13
9739.34      9801.96      4.06954e-13      1.99398e-13      -5.03009e-13
9725.59      9788.41      2.1004e-13      1.02176e-13      -2.63082e-13
9711.84      9774.85      1.06963e-13      5.16373e-14      -1.35796e-13
9698.09      9761.3      5.37114e-14      2.57217e-14      -6.91379e-14
9684.34      9747.75      2.65856e-14      1.26251e-14      -3.47085e-14
11731.5      11768.5      0      0      0
11717.8      11755      6.53955e-09      4.21852e-09      -1.77962e-09
11704      11741.5      8.82358e-09      5.68763e-09      -2.43801e-09
11690.3      11728      1.18643e-08      7.6419e-09      -3.3297e-09
11676.6      11714.4      1.58975e-08      1.02317e-08      -4.53287e-09
11662.8      11700.9      2.12415e-08      1.36599e-08      -6.15466e-09
11649.1      11687.4      2.82896e-08      1.81755e-08      -8.33111e-09
11635.3      11673.8      3.75455e-08      2.40945e-08      -1.12422e-08
11621.6      11660.3      4.96518e-08      3.18274e-08      -1.51221e-08
11607.9      11646.8      6.54663e-08      4.19208e-08      -2.02642e-08
11594.1      11633.2      8.61558e-08      5.51494e-08      -2.69759e-08
11580.4      11619.7      1.12982e-07      7.22852e-08      -3.57865e-08
11566.6      11606.2      1.47619e-07      9.43994e-08      -4.73181e-08
11552.9      11592.7      1.92243e-07      1.22855e-07      -6.23753e-08
11539.2      11579.1      2.49445e-07      1.5931e-07      -8.19453e-08
11525.4      11565.6      3.22556e-07      2.05876e-07      -1.07297e-07
11511.7      11552.1      4.15537e-07      2.6501e-07      -1.40006e-07
11497.9      11538.5      5.33498e-07      3.39945e-07      -1.82128e-07
11484.2      11525      6.82348e-07      4.344e-07      -2.36062e-07
11470.5      11511.5      8.6944e-07      5.52977e-07      -3.04899e-07
11456.7      11497.9      1.10387e-06      7.01314e-07      -3.92463e-07
11443      11484.4      1.39653e-06      8.86189e-07      -5.03437e-07
11429.2      11470.9      1.75974e-06      1.11542e-06      -6.43442e-07
11415.5      11457.3      2.2086e-06      1.39828e-06      -8.19345e-07
